,id,value1,category,category_mean
42529,42530.0,-1.1976441094670571,D,
42530,42531.0,-0.8853336331096978,D,
42531,42532.0,0.8246211262907784,D,
42532,42533.0,-0.9868354816466356,B,
42533,42534.0,-0.0254206812983856,B,
42534,42535.0,0.0362228150945795,C,
42535,42536.0,-0.1663735895543557,D,
42536,42537.0,-0.9848557799186032,C,
42537,42538.0,0.7515419653201415,A,
42538,42539.0,-0.7585852971202435,C,
42539,42540.0,-1.093725484370086,C,
42540,42541.0,-0.1821856812525532,C,
42541,42542.0,-0.6961805038451343,C,
42542,42543.0,0.3334859586339851,B,
42543,42544.0,0.438915896129011,D,
42544,42545.0,0.2469871555856981,D,
42545,42546.0,-2.007675732741043,B,
42546,42547.0,0.4291914160384088,C,
42547,42548.0,-1.2334453261151568,C,
42548,42549.0,1.3440158609288904,B,
42549,42550.0,0.0627860772244117,D,
42550,42551.0,-0.9219019103097584,A,
42551,42552.0,-1.2558528039663062,B,
42552,42553.0,-1.962275830134416,D,
42553,42554.0,0.1995464736370789,B,
42554,42555.0,0.4981424005292104,D,
42555,42556.0,-0.5179405895825617,D,
42556,42557.0,1.944309273520148,A,
42557,42558.0,-0.4232400141171154,D,
42558,42559.0,0.0491161999859189,D,
42559,42560.0,-1.3236367605797883,A,
42560,42561.0,-0.6165354925265384,D,
42561,42562.0,0.7170464532789768,A,
42562,42563.0,0.1112871227879643,C,
42563,42564.0,-0.813030050890253,A,
42564,42565.0,0.2534252337807457,D,
42565,42566.0,0.5796111519917423,C,
42566,42567.0,1.9850246536885705,A,
42567,42568.0,0.4960811403120455,B,
42568,42569.0,-0.2429900747067827,C,
42569,42570.0,-0.4833355524341082,A,
42570,42571.0,0.6328579120935375,A,
42571,42572.0,-0.680476029314246,C,
42572,42573.0,-0.1585241667068304,C,
42573,42574.0,0.3408620356068228,B,
42574,42575.0,-0.4281844095859679,B,
42575,42576.0,-0.8441763752354434,A,
42576,42577.0,-0.856092855092864,C,
42577,42578.0,-0.5648352263727235,D,
42578,42579.0,0.0108333838261397,C,
42579,42580.0,0.3450529930565239,B,
42580,42581.0,0.7727462261375526,A,
42581,42582.0,0.5534866736158146,A,
42582,42583.0,1.6443219137560725,C,
42583,42584.0,0.5270298975836374,A,
42584,42585.0,0.2769190740069226,B,
42585,42586.0,-1.0014777964680686,B,
42586,42587.0,0.5765803419094112,B,
42587,42588.0,-0.8796996770231786,A,
42588,42589.0,0.5687882761401408,B,
42589,42590.0,-0.0461753654148825,D,
42590,42591.0,-1.2852069216438418,B,
42591,42592.0,0.7221945959893347,B,
42592,42593.0,-2.7615418866589483,B,
42593,42594.0,0.033200798586722,B,
42594,42595.0,0.2197542255753155,A,
42595,42596.0,-0.2995602211243944,B,
42596,42597.0,-0.058688423962618,C,
42597,42598.0,1.831736297699107,A,
42598,42599.0,-0.6810993164633459,C,
42599,42600.0,1.5084026157142667,A,
42600,42601.0,0.3555968068169016,C,
42601,42602.0,-0.2981703689355692,A,
42602,42603.0,0.9358145818746922,D,
42603,42604.0,1.9291380452425748,B,
42604,42605.0,1.2278100975415436,C,
42605,42606.0,-0.2416273540587656,B,
42606,42607.0,-1.093652653219905,A,
42607,42608.0,-0.2135961000898265,B,
42608,42609.0,1.5356573273402687,D,
42609,42610.0,0.9269886059268916,C,
42610,42611.0,-0.4677660039514391,A,
42611,42612.0,0.5069100384302495,B,
42612,42613.0,-0.5780176794469902,D,
42613,42614.0,-0.2702128144728171,D,
42614,42615.0,-0.5411428070083004,B,
42615,42616.0,-0.3239991528966071,C,
42616,42617.0,1.592162057241174,A,
42617,42618.0,-0.3274900739269594,C,
42618,42619.0,0.0973749117855549,A,
42619,42620.0,-0.1159433346606464,D,
42620,42621.0,-0.7867312972654831,B,
42621,42622.0,-1.3489118026804705,D,
42622,42623.0,-0.6642484400642266,B,
42623,42624.0,0.1416206133227801,A,
42624,42625.0,-0.3015295668891911,A,
42625,42626.0,0.7219636448515009,C,
42626,42627.0,-0.5237560298996571,B,
42627,42628.0,0.340076344318911,C,
42628,42629.0,-0.1233913451077345,D,
42629,42630.0,-0.2009309774113064,A,
42630,42631.0,0.8506157634640664,D,
42631,42632.0,-2.154650087931673,A,
42632,42633.0,0.3547619464548956,D,
42633,42634.0,-1.6757705930817497,C,
42634,42635.0,-0.1415503678409164,A,
42635,42636.0,-0.8680157093632139,B,
42636,42637.0,-0.0768875132028293,A,
42637,42638.0,-0.159264653323567,D,
42638,42639.0,-0.5014755261906025,D,
42639,42640.0,0.0249998866791028,D,
42640,42641.0,-1.857382528840733,D,
42641,42642.0,-0.315589599732879,C,
42642,42643.0,0.5905711409027583,C,
42643,42644.0,1.0066085392622235,B,
42644,42645.0,-0.5826127249048165,A,
42645,42646.0,-1.1200390162281542,D,
42646,42647.0,0.1239113285216523,D,
42647,42648.0,-0.4321572562589827,C,
42648,42649.0,0.2175883213990671,C,
42649,42650.0,-0.1679378491842262,A,
42650,42651.0,0.6261950698970891,A,
42651,42652.0,0.5056494135515262,D,
42652,42653.0,-3.171051768358224,A,
42653,42654.0,-0.1413709982310568,B,
42654,42655.0,0.6767768095183292,C,
42655,42656.0,0.3793789174471895,C,
42656,42657.0,0.3022807456644581,A,
42657,42658.0,0.7109302212823023,D,
42658,42659.0,0.2650648431928948,C,
42659,42660.0,-1.0345376026253708,C,
42660,42661.0,-1.6468922058120152,D,
42661,42662.0,1.04833708363469,B,
42662,42663.0,1.0237673844020374,C,
42663,42664.0,0.3251764630463601,D,
42664,42665.0,1.2741376618543574,D,
42665,42666.0,0.23759882221437,C,
42666,42667.0,-0.7581788402123553,B,
42667,42668.0,-0.503713925554101,A,
42668,42669.0,0.0572597872374167,A,
42669,42670.0,-0.8450796154358093,B,
42670,42671.0,-1.1608557502986057,B,
42671,42672.0,-1.0911349534484196,B,
42672,42673.0,-0.5320959201689066,A,
42673,42674.0,0.915740563134268,A,
42674,42675.0,0.4893115814530484,D,
42675,42676.0,1.6712793478046295,A,
42676,42677.0,-0.509288999633586,D,
42677,42678.0,-0.9690325427562126,A,
42678,42679.0,1.4766815877002422,A,
42679,42680.0,0.7314090556203456,A,
42680,42681.0,-2.4690500516349765,D,
42681,42682.0,-1.3202704857225716,B,
42682,42683.0,-0.3301222918269337,B,
42683,42684.0,0.8962110335772322,C,
42684,42685.0,2.0390862840107404,A,
42685,42686.0,1.0254950534771,B,
42686,42687.0,0.1695734645660591,A,
42687,42688.0,-0.2835012788048497,D,
42688,42689.0,-1.0160238050053814,C,
42689,42690.0,-0.2788228927082883,B,
42690,42691.0,-0.065142793940445,A,
42691,42692.0,-0.382899179032874,D,
42692,42693.0,0.2328362255106768,B,
42693,42694.0,-0.7724131040822784,C,
42694,42695.0,0.5774947720811827,D,
42695,42696.0,-1.8650261313289391,B,
42696,42697.0,0.2756900388803165,D,
42697,42698.0,-1.3820643147629372,C,
42698,42699.0,-1.4922863006134457,A,
42699,42700.0,-0.3723741543057455,D,
42700,42701.0,-2.075343247434143,B,
42701,42702.0,-1.794226004307589,D,
42702,42703.0,-0.3470088784918513,A,
42703,42704.0,1.7341159671945503,D,
42704,42705.0,0.8438899546056317,C,
42705,42706.0,1.0441874689783992,A,
42706,42707.0,1.49770544245681,B,
42707,42708.0,1.0677449874942375,D,
42708,42709.0,0.1652990165753349,D,
42709,42710.0,-0.1096124383104713,C,
42710,42711.0,0.1542658584043273,C,
42711,42712.0,-0.0562523434172382,A,
42712,42713.0,-0.0727530721866229,C,
42713,42714.0,-1.1196274191730715,B,
42714,42715.0,1.4136055860950374,C,
42715,42716.0,-0.4164610834474987,D,
42716,42717.0,-2.080934994575084,D,
42717,42718.0,0.0478956050275949,C,
42718,42719.0,0.9895527845486084,D,
42719,42720.0,-0.860331254411738,A,
42720,42721.0,-0.6730191480837406,B,
42721,42722.0,-0.5802957018926304,A,
42722,42723.0,0.7802674953173971,C,
42723,42724.0,-0.98647062153629,A,
42724,42725.0,-1.9121707748866128,D,
42725,42726.0,0.6803776365674171,C,
42726,42727.0,0.1682149618304292,D,
42727,42728.0,-0.7673743616929197,D,
42728,42729.0,0.7056384201572045,B,
42729,42730.0,-1.0421631229944188,A,
42730,42731.0,-0.3231330692333893,B,
42731,42732.0,-0.9202149817902529,B,
42732,42733.0,-1.747462705598725,A,
42733,42734.0,-1.6890427083535398,A,
42734,42735.0,-0.050481606478267,A,
42735,42736.0,-0.7599089203965275,A,
42736,42737.0,0.6442566299400916,A,
42737,42738.0,-1.4180889455397858,B,
42738,42739.0,0.8134864702767708,C,
42739,42740.0,0.3692963825068376,A,
42740,42741.0,0.394467029979446,A,
42741,42742.0,0.1946570233806228,D,
42742,42743.0,1.3176887847395662,A,
42743,42744.0,1.3182153121640665,A,
42744,42745.0,-1.4753251043376756,C,
42745,42746.0,0.2395100115883445,A,
42746,42747.0,-2.1885092236197083,B,
42747,42748.0,1.0353777442222605,C,
42748,42749.0,0.4226379593007765,C,
42749,42750.0,2.4927758661923027,C,
42750,42751.0,-0.7165281873089588,D,
42751,42752.0,-1.2685642912323527,B,
42752,42753.0,0.7180500024467286,D,
42753,42754.0,-1.059623265233191,C,
42754,42755.0,-0.131872990188021,C,
42755,42756.0,1.2955181621047962,B,
42756,42757.0,1.4145418631915596,B,
42757,42758.0,0.370350735283055,B,
42758,42759.0,-0.2906166506780216,C,
42759,42760.0,-2.120260543611928,C,
42760,42761.0,1.5874541476473736,D,
42761,42762.0,-0.4480857237677723,C,
42762,42763.0,0.1233151306827852,C,
42763,42764.0,1.2725904603679017,D,
42764,42765.0,-0.4341225507029175,D,
42765,42766.0,0.8674485679693069,A,
42766,42767.0,2.0624625427231766,D,
42767,42768.0,0.5839276501502649,C,
42768,42769.0,1.4544333150792814,C,
42769,42770.0,0.314080379283038,C,
42770,42771.0,-1.1686723883526806,D,
42771,42772.0,1.4655153874561937,B,
42772,42773.0,-0.1854373823630204,B,
42773,42774.0,0.067503312724308,B,
42774,42775.0,-0.1820190608504925,A,
42775,42776.0,1.3975430696730926,A,
42776,42777.0,0.3684431143255343,D,
42777,42778.0,-0.5828213212451809,D,
42778,42779.0,1.6327119413220987,C,
42779,42780.0,-0.5973852104311634,C,
42780,42781.0,0.6849465719912768,A,
42781,42782.0,-0.5043992299687335,C,
42782,42783.0,3.143373951342498,D,
42783,42784.0,1.0341066063372046,A,
42784,42785.0,0.1156917724174151,C,
42785,42786.0,1.5954945631637938,D,
42786,42787.0,2.615340567123748,B,
42787,42788.0,0.6946935242582732,A,
42788,42789.0,1.766870433965408,A,
42789,42790.0,1.1358178169531885,B,
42790,42791.0,-0.5453659619242774,B,
42791,42792.0,0.3216398101499277,B,
42792,42793.0,-0.3820881047001956,D,
42793,42794.0,-0.7366890067073328,A,
42794,42795.0,-0.5614403062727163,C,
42795,42796.0,-0.6733281459371492,D,
42796,42797.0,0.5156762727542871,B,
42797,42798.0,-1.231311763787062,A,
42798,42799.0,0.5289177462393386,D,
42799,42800.0,1.330178615996657,D,
42800,42801.0,-1.7023652158940352,A,
42801,42802.0,-0.9341116840611609,C,
42802,42803.0,-0.8916813338027969,C,
42803,42804.0,-1.1652710865408424,C,
42804,42805.0,-0.143799642413714,B,
42805,42806.0,0.9670381530239835,C,
42806,42807.0,0.2372026613220779,A,
42807,42808.0,2.4822874110554425,B,
42808,42809.0,0.547002017652719,A,
42809,42810.0,0.4206858854336248,B,
42810,42811.0,2.6281705228195844,D,
42811,42812.0,-1.5163463744583725,C,
42812,42813.0,-0.5004493399163258,C,
42813,42814.0,1.2942957360724,B,
42814,42815.0,0.6173463822523172,C,
42815,42816.0,0.2298103881946633,B,
42816,42817.0,0.4356625005522401,D,
42817,42818.0,0.3032995981616788,C,
42818,42819.0,1.106104889824484,A,
42819,42820.0,-0.3733479121002895,D,
42820,42821.0,-1.9930585631971505,B,
42821,42822.0,1.139842461006519,C,
42822,42823.0,1.169825947998456,A,
42823,42824.0,-1.2241064377603104,B,
42824,42825.0,0.7899841108151435,B,
42825,42826.0,0.2383679439528253,A,
42826,42827.0,-0.7305232032378748,C,
42827,42828.0,-0.4423871939611219,A,
42828,42829.0,0.7964922268373904,C,
42829,42830.0,-0.4245458468532829,B,
42830,42831.0,0.3769742981567991,B,
42831,42832.0,-1.8120678108663535,C,
42832,42833.0,0.5874359762822845,C,
42833,42834.0,-0.0313255572721402,B,
42834,42835.0,-0.7554463760938882,A,
42835,42836.0,0.6911882072890841,D,
42836,42837.0,-2.252412293654595,A,
42837,42838.0,0.5145077841215906,B,
42838,42839.0,-0.4655631532073866,D,
42839,42840.0,-0.5376864172859827,A,
42840,42841.0,-1.6770754859212695,D,
42841,42842.0,-0.6433816634772753,C,
42842,42843.0,-0.0429741143270032,C,
42843,42844.0,1.1280231406432537,D,
42844,42845.0,1.1490014749726496,C,
42845,42846.0,-0.0671586523483895,B,
42846,42847.0,-1.2202083315709076,C,
42847,42848.0,0.7045455156203775,D,
42848,42849.0,-1.0823764768649078,A,
42849,42850.0,0.1428896504584775,B,
42850,42851.0,-2.92953974889022,B,
42851,42852.0,0.6375863522067167,B,
42852,42853.0,-1.7725258913874478,B,
42853,42854.0,0.6920745556993559,A,
42854,42855.0,0.0506045327682018,D,
42855,42856.0,-1.8579263986797176,B,
42856,42857.0,1.0407875391799706,B,
42857,42858.0,-0.1360074599845123,D,
42858,42859.0,-0.8596337585226979,A,
42859,42860.0,0.0067301447489203,A,
42860,42861.0,-0.1954611417164576,A,
42861,42862.0,-0.1238392242279672,B,
42862,42863.0,-0.8143445278847276,D,
42863,42864.0,-0.6136426919722079,B,
42864,42865.0,-0.9348246857215804,B,
42865,42866.0,0.4640007142917871,A,
42866,42867.0,0.7521934134607066,B,
42867,42868.0,0.6640645795708636,A,
42868,42869.0,-0.137840040105678,A,
42869,42870.0,1.155399400110803,A,
42870,42871.0,1.0206214856347957,D,
42871,42872.0,0.3986735987690241,D,
42872,42873.0,-0.4069051770930724,B,
42873,42874.0,-0.0785310192604293,D,
42874,42875.0,0.4717287796631123,D,
42875,42876.0,0.2707085952157881,C,
42876,42877.0,0.1270379374344159,B,
42877,42878.0,-0.4223307342253535,D,
42878,42879.0,-0.3201220270745896,D,
42879,42880.0,-0.3389673303046924,A,
42880,42881.0,0.4850408158181583,B,
42881,42882.0,0.4809367441761039,B,
42882,42883.0,0.2361204856136587,B,
42883,42884.0,-1.0482327122226855,D,
42884,42885.0,1.0621022737279395,C,
42885,42886.0,-0.102874525955192,C,
42886,42887.0,0.1858724182848047,C,
42887,42888.0,0.3908754699242625,B,
42888,42889.0,-0.6750885391527901,D,
42889,42890.0,0.2174529663168422,B,
42890,42891.0,-1.0515180517144629,A,
42891,42892.0,0.2160267399996852,D,
42892,42893.0,0.2982191284394849,D,
42893,42894.0,0.859039785483974,D,
42894,42895.0,0.0086025406865926,B,
42895,42896.0,0.5641648285364946,B,
42896,42897.0,0.4481794873713792,C,
42897,42898.0,-0.6979264256541048,C,
42898,42899.0,0.344337122493552,B,
42899,42900.0,0.3175536374898138,C,
42900,42901.0,1.2855531782155958,C,
42901,42902.0,-0.7491867802795418,D,
42902,42903.0,0.3338579842368349,C,
42903,42904.0,0.7577730097580566,D,
42904,42905.0,0.3670987676392811,D,
42905,42906.0,0.2343304877919817,D,
42906,42907.0,-1.953839425525017,B,
42907,42908.0,0.7163391740032999,A,
42908,42909.0,0.3700796032930166,B,
42909,42910.0,-1.7885614623145445,B,
42910,42911.0,-0.945817276792841,C,
42911,42912.0,3.010902936068764,B,
42912,42913.0,1.4560543504435062,D,
42913,42914.0,0.6147252391835384,D,
42914,42915.0,0.6920373350845205,C,
42915,42916.0,0.6372101024462504,C,
42916,42917.0,-1.3865582962565728,C,
42917,42918.0,-1.7684076802415547,A,
42918,42919.0,0.5304525592377294,A,
42919,42920.0,-0.0079795670684332,A,
42920,42921.0,0.8801140979177867,D,
42921,42922.0,0.946538334681041,D,
42922,42923.0,0.1581633411549497,D,
42923,42924.0,-0.8426349452498715,A,
42924,42925.0,0.9479221814419984,D,
42925,42926.0,-0.1354119542112492,C,
42926,42927.0,-1.571183212836012,B,
42927,42928.0,-0.36379037385432,C,
42928,42929.0,0.4112898253545509,A,
42929,42930.0,0.1602426308531466,C,
42930,42931.0,-0.1830785469883778,A,
42931,42932.0,0.7868187350693836,C,
42932,42933.0,0.441918839498873,C,
42933,42934.0,0.0504920367571276,B,
42934,42935.0,-2.2241266408051343,B,
42935,42936.0,-0.6185190597605078,B,
42936,42937.0,-1.1892626141994749,D,
42937,42938.0,0.6705932427450546,D,
42938,42939.0,1.0291325738598758,D,
42939,42940.0,3.0448401479132654,A,
42940,42941.0,-0.8008592690023918,B,
42941,42942.0,0.9581548418511512,D,
42942,42943.0,1.326070559581072,D,
42943,42944.0,1.1762445245698894,B,
42944,42945.0,-0.9842439041744632,B,
42945,42946.0,2.06687667287984,B,
42946,42947.0,-0.3960740784533387,A,
42947,42948.0,-0.1752684336135753,C,
42948,42949.0,-0.7192801157635408,D,
42949,42950.0,-1.4173226947134496,D,
42950,42951.0,-0.5742908507979825,A,
42951,42952.0,-1.164881360195423,C,
42952,42953.0,0.9344018945138304,A,
42953,42954.0,-0.111357921635178,D,
42954,42955.0,1.6854793835557311,D,
42955,42956.0,0.3993677269471034,D,
42956,42957.0,-1.1008958301307417,A,
42957,42958.0,-0.5278835510924648,A,
42958,42959.0,-0.7492056514868839,D,
42959,42960.0,0.7847382496276896,C,
42960,42961.0,0.459895823158895,B,
42961,42962.0,1.864011837599109,D,
42962,42963.0,0.4370495122062394,C,
42963,42964.0,-0.9409788675615748,D,
42964,42965.0,-0.5925995768809766,B,
42965,42966.0,1.2170940981212532,D,
42966,42967.0,-0.4932170524680088,C,
42967,42968.0,0.707686353090835,B,
42968,42969.0,1.2122284920008757,B,
42969,42970.0,1.3748150957282037,C,
42970,42971.0,-1.1437552716843642,B,
42971,42972.0,0.1958882920966579,C,
42972,42973.0,0.1235002000962523,B,
42973,42974.0,0.0688811951210138,A,
42974,42975.0,-2.385999985852305,D,
42975,42976.0,-0.574528881332015,B,
42976,42977.0,1.7441747639213376,A,
42977,42978.0,-0.8688986331918646,B,
42978,42979.0,0.693825527761565,D,
42979,42980.0,0.2857529816524689,A,
42980,42981.0,0.0937574178451024,B,
42981,42982.0,-0.68056108808623,B,
42982,42983.0,0.6712647170172845,D,
42983,42984.0,-0.2787623521612694,D,
42984,42985.0,-1.1043687181229676,A,
42985,42986.0,-2.398338762404597,D,
42986,42987.0,-0.809046321680736,C,
42987,42988.0,-1.002479241111142,A,
42988,42989.0,-1.1571392949655424,D,
42989,42990.0,0.391824455083981,B,
42990,42991.0,0.3093427514689684,C,
42991,42992.0,1.1425877581525972,D,
42992,42993.0,0.9271572646245144,D,
42993,42994.0,0.7051991897664288,C,
42994,42995.0,1.212475440297634,A,
42995,42996.0,-0.4664890622437094,A,
42996,42997.0,0.0037588741187142,C,
42997,42998.0,1.7412911284159116,C,
42998,42999.0,-0.4158358381312889,D,
42999,43000.0,-1.5634813594284698,B,
43000,43001.0,-1.3250594428557432,C,
43001,43002.0,-0.2688057611680147,A,
43002,43003.0,0.2384223783039755,B,
43003,43004.0,-0.5030126803731879,B,
43004,43005.0,0.8553127143179392,B,
43005,43006.0,0.4374273325424111,A,
43006,43007.0,1.1957253619390544,C,
43007,43008.0,0.0462666752495396,A,
43008,43009.0,-1.807006614892712,D,
43009,43010.0,-0.450483603554983,D,
43010,43011.0,-1.3686780467644224,A,
43011,43012.0,-0.3058474570923014,D,
43012,43013.0,-0.0495945143958051,B,
43013,43014.0,0.1645372809174794,C,
43014,43015.0,0.1849104558489258,B,
43015,43016.0,-1.771693987863572,A,
43016,43017.0,2.373878135912545,C,
43017,43018.0,-0.1378646435004618,A,
43018,43019.0,2.464324447873895,A,
43019,43020.0,0.50759902305127,B,
43020,43021.0,-0.1704922709072336,B,
43021,43022.0,-0.0185646496795249,A,
43022,43023.0,-0.0093221943985369,D,
43023,43024.0,2.1728960638070944,B,
43024,43025.0,0.9254801565944456,A,
43025,43026.0,-0.5384533154528778,A,
43026,43027.0,0.905135399035374,B,
43027,43028.0,0.3683229070625977,C,
43028,43029.0,-0.8445316046655793,A,
43029,43030.0,-0.3709745321732736,A,
43030,43031.0,-0.9525077748780238,B,
43031,43032.0,0.6499077242644256,A,
43032,43033.0,-0.0273034016936021,C,
43033,43034.0,-0.4088584132716025,B,
43034,43035.0,2.141012463946317,A,
43035,43036.0,0.854243593025184,A,
43036,43037.0,0.9650904112934025,B,
43037,43038.0,-0.6568892167357796,A,
43038,43039.0,1.6100125878233775,B,
43039,43040.0,0.7433479373432484,A,
43040,43041.0,-1.6218361170278548,D,
43041,43042.0,1.1497720843906825,B,
43042,43043.0,-2.67276752280455,C,
43043,43044.0,0.341564426738775,B,
43044,43045.0,-0.4711919740192192,C,
43045,43046.0,-0.4807176847960761,B,
43046,43047.0,2.365148302112641,D,
43047,43048.0,-1.6804189937691054,B,
43048,43049.0,-0.7778606373803411,B,
43049,43050.0,-0.5134579326111018,C,
43050,43051.0,0.829471455356625,D,
43051,43052.0,0.3388239255241231,D,
43052,43053.0,0.5550401929214055,D,
43053,43054.0,0.3536906168411508,D,
43054,43055.0,0.8353669303562126,D,
43055,43056.0,-1.16037296607486,C,
43056,43057.0,-0.973659949882973,D,
43057,43058.0,1.4669877513824974,C,
43058,43059.0,1.6135033457333592,D,
43059,43060.0,-0.1117185889073199,D,
43060,43061.0,-0.3129193890293982,C,
43061,43062.0,1.0819211060772147,D,
43062,43063.0,-0.7731477580872586,C,
43063,43064.0,1.1307907916756348,C,
43064,43065.0,-0.6786795418413135,D,
43065,43066.0,0.2116177466303187,D,
43066,43067.0,-0.0737237268210426,A,
43067,43068.0,-0.4597691662015892,A,
43068,43069.0,-1.1927083963015483,C,
43069,43070.0,-1.3991508452651769,A,
43070,43071.0,-0.2123755414258036,C,
43071,43072.0,-1.2098524976642036,A,
43072,43073.0,1.4069836817763393,A,
43073,43074.0,-0.2333389057055781,D,
43074,43075.0,0.0752018494274258,D,
43075,43076.0,1.4358216780997608,A,
43076,43077.0,-1.5128277133640924,C,
43077,43078.0,0.4061498810424043,C,
43078,43079.0,-0.706168326072595,C,
43079,43080.0,0.2710811743049582,D,
43080,43081.0,1.2111703290353426,C,
43081,43082.0,-0.4321515774585565,B,
43082,43083.0,-0.3260831379912992,A,
43083,43084.0,0.022578573461752,B,
43084,43085.0,0.2212020301960247,A,
43085,43086.0,1.4104518493751956,A,
43086,43087.0,0.2452560240857917,C,
43087,43088.0,-1.546225741635617,A,
43088,43089.0,-1.2980943560140388,B,
43089,43090.0,-0.1110542954491329,B,
43090,43091.0,1.1513741184413084,A,
43091,43092.0,-0.3489472319658366,D,
43092,43093.0,-0.8876929379909623,A,
43093,43094.0,-1.0408628522169123,B,
43094,43095.0,0.4383756124008179,C,
43095,43096.0,-1.5169585757231057,B,
43096,43097.0,0.443835779174719,A,
43097,43098.0,-0.3842916232578101,A,
43098,43099.0,2.211628933659724,D,
43099,43100.0,0.2712109334144431,B,
43100,43101.0,-1.603592030876922,C,
43101,43102.0,1.0682025190936038,D,
43102,43103.0,1.2236804225623017,C,
43103,43104.0,0.541017263037908,C,
43104,43105.0,-0.5111415698138698,C,
43105,43106.0,-1.318049275367969,D,
43106,43107.0,0.4625207301047014,D,
43107,43108.0,-0.0136173589692548,D,
43108,43109.0,-0.5168929869354639,A,
43109,43110.0,2.2955325494911056,D,
43110,43111.0,-1.385229732223559,B,
43111,43112.0,0.6380922533745099,A,
43112,43113.0,0.0593690904799593,D,
43113,43114.0,1.6699051837083525,D,
43114,43115.0,-1.6007296218380886,D,
43115,43116.0,-0.3379013112927926,A,
43116,43117.0,1.0723598394806648,C,
43117,43118.0,-0.9798635046293088,C,
43118,43119.0,0.8318992985634865,C,
43119,43120.0,-0.8471777867750805,D,
43120,43121.0,0.3142751950138199,B,
43121,43122.0,0.5284886274985118,C,
43122,43123.0,1.121887443762273,D,
43123,43124.0,1.848600108101667,D,
43124,43125.0,2.734571055908506,D,
43125,43126.0,0.4374895797423071,B,
43126,43127.0,-1.2230619305724508,B,
43127,43128.0,-0.2786168624095622,B,
43128,43129.0,1.196675184503144,B,
43129,43130.0,0.7694657868609842,B,
43130,43131.0,-0.4521544153669203,C,
43131,43132.0,-0.4873460440467733,C,
43132,43133.0,0.0760180408734819,B,
43133,43134.0,-2.1347805979079526,B,
43134,43135.0,0.9052285430458404,A,
43135,43136.0,-0.5944761640473271,C,
43136,43137.0,-0.3380056431986906,B,
43137,43138.0,-0.1664792415974022,C,
43138,43139.0,0.5691460450981998,A,
43139,43140.0,-0.5731565901812979,B,
43140,43141.0,-2.200050368773532,C,
43141,43142.0,0.0652889048588274,D,
43142,43143.0,0.9432873085327252,D,
43143,43144.0,0.3104563295590244,D,
43144,43145.0,0.5494231626904851,A,
43145,43146.0,-0.9663536092665445,C,
43146,43147.0,-0.5229769175181533,A,
43147,43148.0,-0.2445623514374157,C,
43148,43149.0,0.5183826616795986,A,
43149,43150.0,-0.906057513030706,D,
43150,43151.0,-0.9137417962681472,B,
43151,43152.0,-0.1996527555767403,C,
43152,43153.0,0.1335192274667096,A,
43153,43154.0,-0.4433824299680741,B,
43154,43155.0,0.3377778460535384,C,
43155,43156.0,-1.641361724922875,D,
43156,43157.0,-1.7930675631066368,D,
43157,43158.0,-0.194146184105548,D,
43158,43159.0,-1.86945528864174,C,
43159,43160.0,-0.999911895402492,D,
43160,43161.0,-1.4513466054823052,B,
43161,43162.0,0.672355273505692,B,
43162,43163.0,0.1838610393321243,C,
43163,43164.0,0.7941121394459526,C,
43164,43165.0,-1.1660890067689895,C,
43165,43166.0,-0.811676052365715,A,
43166,43167.0,-0.943413176457305,B,
43167,43168.0,-1.1249563996662115,A,
43168,43169.0,-1.1655662869706038,A,
43169,43170.0,0.6973057976203794,C,
43170,43171.0,-0.601424625439595,B,
43171,43172.0,1.2728025798953215,B,
43172,43173.0,0.140724590484983,B,
43173,43174.0,0.8612916807735506,C,
43174,43175.0,-0.2324358355183415,A,
43175,43176.0,1.4373520094292869,C,
43176,43177.0,0.8628003982721887,B,
43177,43178.0,1.5325776615865152,C,
43178,43179.0,-0.1889394871646917,D,
43179,43180.0,-0.5824972846484863,A,
43180,43181.0,-0.9653490739096808,A,
43181,43182.0,1.344606497625203,A,
43182,43183.0,-0.7162488906910056,D,
43183,43184.0,-0.1897031183601511,C,
43184,43185.0,2.071443623000897,B,
43185,43186.0,-0.6121030275458781,A,
43186,43187.0,2.03744082938719,B,
43187,43188.0,-1.4945025293484318,A,
43188,43189.0,-0.2567083607552015,C,
43189,43190.0,-0.8972054496526384,D,
43190,43191.0,0.1291142845934934,A,
43191,43192.0,-0.3037604666831789,C,
43192,43193.0,-0.836229325286547,B,
43193,43194.0,0.7068982746599958,C,
43194,43195.0,-0.4486835910935808,B,
43195,43196.0,0.2427803563550066,C,
43196,43197.0,1.0932581619929873,A,
43197,43198.0,-0.1559365497685144,A,
43198,43199.0,0.7241747653424863,D,
43199,43200.0,-0.7676721400807682,A,
43200,43201.0,1.5684889570529317,A,
43201,43202.0,0.7923649133672205,D,
43202,43203.0,0.9502861267953732,B,
43203,43204.0,-0.3227502054246572,B,
43204,43205.0,-1.2624378151808764,D,
43205,43206.0,0.2234718060119241,A,
43206,43207.0,0.4752887670480485,C,
43207,43208.0,0.2963661907286373,C,
43208,43209.0,0.2820369231124982,B,
43209,43210.0,-1.3083859192125142,A,
43210,43211.0,-1.8737363949746573,A,
43211,43212.0,-0.3256417256223996,A,
43212,43213.0,-0.1815035543311574,D,
43213,43214.0,0.3622895796460092,A,
43214,43215.0,-0.2257685092550442,A,
43215,43216.0,0.1857555919405877,D,
43216,43217.0,0.0977337947828485,D,
